year,month,day,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,WSPM,RAIN,DEWP,date
2014,4,3,Guanyuan,23.625,63.458333333333336,6.583333333333333,48.958333333333336,412.5,58.833333333333336,14.120833333333332,1017.5958333333333,2.6875,0.0,-8.799999999999999,2014-04-03
2014,4,3,Gucheng,26.833333333333332,105.875,7.0,47.375,483.3333333333333,59.958333333333336,15.0,1015.4291666666667,1.9583333333333333,0.0,-11.091666666666667,2014-04-03
2014,4,3,Huairou,24.5,53.208333333333336,5.083333333333333,25.833333333333332,383.3333333333333,69.75,13.220833333333333,1014.1750000000001,2.841666666666667,0.0,-14.337499999999999,2014-04-03
2014,4,3,Nongzhanguan,24.208333333333332,81.625,7.125,42.708333333333336,395.8333333333333,64.375,13.4125,1019.2083333333334,2.9583333333333335,0.0,-11.879166666666668,2014-04-03
2014,4,3,Shunyi,24.375,68.41666666666667,6.583333333333333,38.333333333333336,350.0,56.333333333333336,14.0,1019.9,2.6916666666666664,0.0,-12.137500000000001,2014-04-03
2014,4,3,Tiantan,22.291666666666668,78.58333333333333,5.791666666666667,34.541666666666664,433.3333333333333,57.541666666666664,13.4125,1019.2083333333334,2.9583333333333335,0.0,-11.879166666666668,2014-04-03
2014,4,3,Wanliu,21.75,67.75,6.375,58.375,437.5,43.958333333333336,14.120833333333332,1017.5958333333333,2.6875,0.0,-8.799999999999999,2014-04-03
2014,4,3,Wanshouxigong,21.583333333333332,54.625,8.458333333333334,30.125,983.3333333333334,62.125,14.4625,1016.7208333333333,2.4541666666666666,0.0,-11.916666666666666,2014-04-03
2014,4,4,Aotizhongxin,33.458333333333336,144.41666666666666,9.208333333333334,45.333333333333336,579.1666666666666,47.375,15.025,1009.2083333333334,2.5833333333333335,0.0,-5.033333333333333,2014-04-04
2014,4,4,Changping,29.708333333333332,118.875,7.875,33.916666666666664,500.0,54.541666666666664,15.420833333333334,1005.8833333333333,3.2375000000000003,0.0,-11.066666666666668,2014-04-04
2014,4,4,Dingling,26.083333333333332,106.875,5.041666666666667,16.458333333333332,370.8333333333333,67.79166666666667,15.420833333333334,1005.8833333333333,3.2375000000000003,0.0,-11.066666666666668,2014-04-04
2014,4,4,Dongsi,31.208333333333332,135.66666666666666,9.791666666666666,35.625,550.0,61.583333333333336,14.833333333333334,1010.7624999999999,2.8958333333333335,0.0,-7.304166666666667,2014-04-04
2014,4,4,Guanyuan,33.791666666666664,111.75,8.041666666666666,51.375,612.5,57.208333333333336,15.025,1009.2083333333334,2.5833333333333335,0.0,-5.033333333333333,2014-04-04
2014,4,4,Gucheng,37.166666666666664,173.125,7.958333333333333,50.0,579.1666666666666,57.541666666666664,15.5625,1006.9791666666666,2.0125,0.0,-7.1125,2014-04-04
2014,4,4,Huairou,37.0,133.625,8.875,37.833333333333336,625.0,62.5,13.1625,1006.1999999999999,3.7125,0.0,-8.291666666666666,2014-04-04
2014,4,4,Nongzhanguan,32.5,136.25,9.958333333333334,44.333333333333336,537.5,64.29166666666667,14.833333333333334,1010.7624999999999,2.8958333333333335,0.0,-7.304166666666667,2014-04-04
2014,4,4,Shunyi,33.708333333333336,132.04166666666666,9.208333333333334,42.125,595.8333333333334,52.083333333333336,14.141666666666666,1011.7166666666667,2.4499999999999997,0.0,-6.7875000000000005,2014-04-04
2014,4,4,Tiantan,31.708333333333332,121.375,10.041666666666666,43.416666666666664,562.5,57.833333333333336,14.833333333333334,1010.7624999999999,2.8958333333333335,0.0,-7.304166666666667,2014-04-04
2014,4,4,Wanliu,32.291666666666664,145.375,10.5,48.291666666666664,591.6666666666666,42.791666666666664,15.025,1009.2083333333334,2.5833333333333335,0.0,-5.033333333333333,2014-04-04
2014,4,4,Wanshouxigong,33.833333333333336,133.25,12.333333333333334,38.458333333333336,650.0,59.0,15.8375,1008.2875,2.1750000000000003,0.0,-7.195833333333334,2014-04-04
2014,4,5,Aotizhongxin,26.208333333333332,102.33333333333333,7.166666666666667,39.0,445.8333333333333,60.375,13.120833333333332,1016.4416666666666,2.3375,0.0,-6.016666666666667,2014-04-05
2014,4,5,Changping,14.791666666666666,56.708333333333336,5.041666666666667,15.208333333333334,275.0,84.04166666666667,14.341666666666667,1012.8291666666668,2.4250000000000003,0.0,-12.845833333333333,2014-04-05
2014,4,5,Dingling,12.5,49.25,3.1666666666666665,5.916666666666667,116.66666666666667,93.54166666666667,14.341666666666667,1012.8291666666668,2.4250000000000003,0.0,-12.845833333333333,2014-04-05
2014,4,5,Dongsi,23.791666666666668,89.54166666666667,7.791666666666667,26.875,379.1666666666667,77.04166666666667,13.266666666666666,1017.9458333333333,2.7083333333333335,0.0,-7.691666666666666,2014-04-05
2014,4,5,Guanyuan,27.958333333333332,79.20833333333333,6.291666666666667,43.833333333333336,525.0,70.70833333333333,13.120833333333332,1016.4416666666666,2.3375,0.0,-6.016666666666667,2014-04-05
2014,4,5,Gucheng,26.583333333333332,104.66666666666667,8.291666666666666,35.458333333333336,420.8333333333333,76.04166666666667,14.008333333333333,1014.2166666666667,1.8,0.0,-8.433333333333334,2014-04-05
2014,4,5,Huairou,13.666666666666666,36.666666666666664,2.25,12.5,291.6666666666667,91.33333333333333,13.012500000000001,1012.9166666666666,2.1750000000000003,0.0,-11.75,2014-04-05
2014,4,5,Nongzhanguan,26.375,92.33333333333333,7.958333333333333,34.5,416.6666666666667,79.125,13.266666666666666,1017.9458333333333,2.7083333333333335,0.0,-7.691666666666666,2014-04-05
2014,4,5,Shunyi,22.958333333333332,70.29166666666667,5.833333333333333,38.958333333333336,387.5,64.70833333333333,12.858333333333334,1018.6625,1.6458333333333333,0.0,-7.2375,2014-04-05
2014,4,5,Tiantan,26.375,82.29166666666667,8.041666666666666,32.375,441.6666666666667,74.29166666666667,13.266666666666666,1017.9458333333333,2.7083333333333335,0.0,-7.691666666666666,2014-04-05
2014,4,5,Wanliu,22.791666666666668,93.95833333333333,8.166666666666666,42.208333333333336,408.3333333333333,54.916666666666664,13.120833333333332,1016.4416666666666,2.3375,0.0,-6.016666666666667,2014-04-05
2014,4,5,Wanshouxigong,25.541666666666668,94.875,8.875,29.208333333333332,470.8333333333333,75.41666666666667,13.233333333333334,1015.5791666666668,2.1958333333333333,0.0,-6.7124999999999995,2014-04-05
2014,4,6,Aotizhongxin,60.583333333333336,180.625,13.375,65.875,662.5,48.041666666666664,15.387500000000001,1011.5041666666666,2.158333333333333,0.0,-0.9041666666666667,2014-04-06
2014,4,6,Changping,44.041666666666664,115.25,13.5,52.75,691.6666666666666,54.0,16.895833333333332,1007.9375,1.6875,0.0,-8.4625,2014-04-06
2014,4,6,Dingling,32.0,80.41666666666667,10.166666666666666,23.5,325.0,80.91666666666667,16.895833333333332,1007.9375,1.6875,0.0,-8.4625,2014-04-06
2014,4,6,Dongsi,55.5,144.41666666666666,14.125,52.333333333333336,670.8333333333334,62.083333333333336,16.625,1013.1541666666667,3.0041666666666664,0.0,-4.441666666666666,2014-04-06
2014,4,6,Guanyuan,58.083333333333336,132.875,13.791666666666666,73.16666666666667,700.0,57.25,15.387500000000001,1011.5041666666666,2.158333333333333,0.0,-0.9041666666666667,2014-04-06
2014,4,6,Gucheng,65.04166666666667,209.125,15.708333333333334,73.66666666666667,825.0,47.958333333333336,16.525000000000002,1009.4375,1.5333333333333332,0.0,-4.191666666666666,2014-04-06
2014,4,6,Huairou,38.333333333333336,92.16666666666667,8.625,36.166666666666664,545.8333333333334,68.91666666666667,15.145833333333334,1008.2083333333334,1.9375,0.0,-6.566666666666666,2014-04-06
2014,4,6,Nongzhanguan,60.5,146.41666666666666,13.583333333333334,65.29166666666667,712.5,60.916666666666664,16.625,1013.1541666666667,3.0041666666666664,0.0,-4.441666666666666,2014-04-06
2014,4,6,Shunyi,47.625,131.79166666666666,10.125,61.75,666.6666666666666,50.208333333333336,16.212500000000002,1013.85,2.120833333333333,0.0,-5.179166666666666,2014-04-06
2014,4,6,Tiantan,55.375,123.0,12.625,57.083333333333336,658.3333333333334,58.875,16.625,1013.1541666666667,3.0041666666666664,0.0,-4.441666666666666,2014-04-06
2014,4,6,Wanliu,58.208333333333336,156.625,15.541666666666666,79.375,750.0,36.25,15.387500000000001,1011.5041666666666,2.158333333333333,0.0,-0.9041666666666667,2014-04-06
2014,4,6,Wanshouxigong,55.458333333333336,145.75,14.291666666666666,57.791666666666664,733.3333333333334,60.625,16.162499999999998,1010.85,2.0833333333333335,0.0,-2.65,2014-04-06
2014,4,7,Aotizhongxin,98.54166666666667,205.08333333333334,22.541666666666668,83.20833333333333,762.5,59.0,16.45416666666667,1007.2916666666666,1.0083333333333333,0.0,3.5375,2014-04-07
2014,4,7,Changping,118.04166666666667,166.41666666666666,18.166666666666668,51.375,870.8333333333334,80.08333333333333,17.429166666666667,1003.9125,1.5291666666666668,0.0,-2.225,2014-04-07
2014,4,7,Dingling,88.91666666666667,151.33333333333334,13.541666666666666,35.125,550.0,100.33333333333333,17.429166666666667,1003.9125,1.5291666666666668,0.0,-2.225,2014-04-07
2014,4,7,Dongsi,100.75,176.375,24.875,55.541666666666664,854.1666666666666,86.20833333333333,17.029166666666665,1008.8958333333334,1.25,0.0,1.2,2014-04-07
2014,4,7,Guanyuan,95.875,171.75,23.583333333333332,73.33333333333333,729.1666666666666,83.33333333333333,16.45416666666667,1007.2916666666666,1.0083333333333333,0.0,3.5375,2014-04-07
2014,4,7,Gucheng,105.25,231.875,20.166666666666668,91.16666666666667,950.0,54.666666666666664,17.170833333333334,1005.1916666666666,0.8958333333333334,0.0,1.3833333333333335,2014-04-07
2014,4,7,Huairou,93.16666666666667,161.83333333333334,15.416666666666666,46.25,787.5,87.25,16.241666666666667,1004.2624999999999,1.5166666666666666,0.0,-0.020833333333333353,2014-04-07
2014,4,7,Nongzhanguan,100.5,171.95833333333334,24.458333333333332,57.583333333333336,841.6666666666666,89.5,17.029166666666665,1008.8958333333334,1.25,0.0,1.2,2014-04-07
2014,4,7,Shunyi,107.45833333333333,190.58333333333334,23.583333333333332,65.29166666666667,829.1666666666666,73.75,16.970833333333335,1009.7166666666667,1.4916666666666665,0.0,1.8666666666666665,2014-04-07
2014,4,7,Tiantan,95.70833333333333,147.25,21.416666666666668,56.458333333333336,800.0,80.16666666666667,17.029166666666665,1008.8958333333334,1.25,0.0,1.2,2014-04-07
2014,4,7,Wanliu,97.54166666666667,195.20833333333334,21.75,89.75,850.0,48.666666666666664,16.45416666666667,1007.2916666666666,1.0083333333333333,0.0,3.5375,2014-04-07
2014,4,7,Wanshouxigong,99.875,180.95833333333334,25.083333333333332,61.583333333333336,875.0,79.66666666666667,16.8625,1006.4916666666667,1.1041666666666667,0.0,2.433333333333333,2014-04-07
2014,4,8,Aotizhongxin,180.29166666666666,259.875,42.208333333333336,97.75,1487.5,73.66666666666667,17.9375,1007.1125000000001,1.8541666666666667,0.0,6.883333333333333,2014-04-08
2014,4,8,Changping,204.29166666666666,234.66666666666666,37.583333333333336,71.91666666666667,1433.3333333333333,91.79166666666667,17.729166666666668,1003.7624999999999,1.3083333333333333,0.0,3.9416666666666664,2014-04-08
2014,4,8,Dingling,183.29166666666666,213.0,29.375,45.458333333333336,1104.1666666666667,128.91666666666666,17.729166666666668,1003.7624999999999,1.3083333333333333,0.0,3.9416666666666664,2014-04-08
2014,4,8,Dongsi,172.875,245.70833333333334,44.916666666666664,81.54166666666667,1616.6666666666667,86.79166666666667,18.041666666666668,1008.7666666666668,1.7166666666666668,0.0,5.2625,2014-04-08
2014,4,8,Guanyuan,173.79166666666666,250.04166666666666,43.791666666666664,100.29166666666667,1479.1666666666667,105.0,17.9375,1007.1125000000001,1.8541666666666667,0.0,6.883333333333333,2014-04-08
2014,4,8,Gucheng,183.16666666666666,291.0833333333333,33.208333333333336,104.75,1504.1666666666667,82.16666666666667,18.004166666666666,1004.9833333333332,1.2125000000000001,0.0,5.504166666666666,2014-04-08
2014,4,8,Huairou,160.45833333333334,212.91666666666666,32.125,64.70833333333333,1304.1666666666667,92.91666666666667,17.345833333333335,1004.1750000000001,1.4458333333333335,0.0,4.4624999999999995,2014-04-08
2014,4,8,Nongzhanguan,169.91666666666666,231.95833333333334,42.958333333333336,89.20833333333333,1670.8333333333333,85.91666666666667,18.041666666666668,1008.7666666666668,1.7166666666666668,0.0,5.2625,2014-04-08
2014,4,8,Shunyi,159.16666666666666,217.66666666666666,39.541666666666664,73.33333333333333,1362.5,89.04166666666667,18.320833333333333,1009.6,1.7166666666666668,0.0,5.029166666666667,2014-04-08
2014,4,8,Tiantan,166.29166666666666,197.16666666666666,36.583333333333336,78.45833333333333,1487.5,88.20833333333333,18.041666666666668,1008.7666666666668,1.7166666666666668,0.0,5.2625,2014-04-08
2014,4,8,Wanliu,180.95833333333334,275.7916666666667,37.333333333333336,112.54166666666667,1575.0,58.833333333333336,17.9375,1007.1125000000001,1.8541666666666667,0.0,6.883333333333333,2014-04-08
2014,4,8,Wanshouxigong,173.125,235.375,40.708333333333336,79.41666666666667,1583.3333333333333,90.45833333333333,18.158333333333335,1006.2875,1.5666666666666667,0.0,6.141666666666667,2014-04-08
2014,4,9,Aotizhongxin,123.66666666666667,253.0,22.75,64.08333333333333,870.8333333333334,63.875,20.849999999999998,1005.7375000000001,1.6833333333333333,0.0,4.0875,2014-04-09
2014,4,9,Changping,170.83333333333334,239.33333333333334,18.791666666666668,40.208333333333336,925.0,91.33333333333333,21.291666666666668,1002.2458333333334,2.0833333333333335,0.0,0.6541666666666667,2014-04-09
2014,4,9,Dingling,134.66666666666666,220.41666666666666,16.25,25.625,662.5,110.04166666666667,21.291666666666668,1002.2458333333334,2.0833333333333335,0.0,0.6541666666666667,2014-04-09
2014,4,9,Dongsi,113.375,223.95833333333334,25.333333333333332,46.25,950.0,80.70833333333333,21.087500000000002,1007.1333333333333,2.5375,0.0,3.5041666666666664,2014-04-09
2014,4,9,Guanyuan,120.5,216.875,22.25,58.916666666666664,1037.5,83.45833333333333,20.849999999999998,1005.7375000000001,1.6833333333333333,0.0,4.0875,2014-04-09
2014,4,9,Gucheng,112.75,241.75,15.833333333333334,72.33333333333333,1037.5,61.375,21.354166666666668,1003.4916666666667,1.4708333333333332,0.0,2.55,2014-04-09
2014,4,9,Huairou,124.29166666666667,231.41666666666666,14.041666666666666,40.041666666666664,800.0,90.375,20.729166666666668,1002.3874999999999,3.1291666666666664,0.0,2.2583333333333333,2014-04-09
2014,4,9,Nongzhanguan,114.875,240.08333333333334,25.708333333333332,61.875,1095.8333333333333,73.33333333333333,21.087500000000002,1007.1333333333333,2.5375,0.0,3.5041666666666664,2014-04-09
2014,4,9,Shunyi,117.04166666666667,243.875,16.125,58.125,904.1666666666666,74.04166666666667,21.34583333333333,1007.8416666666667,2.654166666666667,0.0,2.970833333333333,2014-04-09
2014,4,9,Tiantan,105.41666666666667,198.29166666666666,15.5,50.708333333333336,933.3333333333334,76.0,21.087500000000002,1007.1333333333333,2.5375,0.0,3.5041666666666664,2014-04-09
2014,4,9,Wanliu,125.0,238.41666666666666,21.375,66.75,1029.1666666666667,52.5,20.849999999999998,1005.7375000000001,1.6833333333333333,0.0,4.0875,2014-04-09
2014,4,9,Wanshouxigong,105.375,201.75,23.625,37.708333333333336,1045.8333333333333,82.375,21.645833333333332,1004.7833333333333,2.3666666666666667,0.0,2.6583333333333337,2014-04-09
2014,4,10,Aotizhongxin,108.16666666666667,391.2916666666667,33.0,57.625,1258.3333333333333,37.583333333333336,16.016666666666666,1016.0041666666666,1.5541666666666665,0.0,0.9291666666666667,2014-04-10
2014,4,10,Changping,117.70833333333333,375.3333333333333,24.708333333333332,50.75,1187.5,53.291666666666664,16.554166666666667,1012.4208333333332,2.0208333333333335,0.0,-1.2583333333333333,2014-04-10
2014,4,10,Dingling,81.20833333333333,368.875,20.583333333333332,42.833333333333336,1045.8333333333333,59.458333333333336,16.554166666666667,1012.4208333333332,2.0208333333333335,0.0,-1.2583333333333333,2014-04-10
2014,4,10,Dongsi,73.375,399.7916666666667,30.875,46.291666666666664,1375.0,49.791666666666664,15.883333333333333,1017.6166666666667,1.5999999999999999,0.0,-0.7291666666666666,2014-04-10
2014,4,10,Guanyuan,94.0,369.4583333333333,31.666666666666668,56.0,1312.5,51.541666666666664,16.016666666666666,1016.0041666666666,1.5541666666666665,0.0,0.9291666666666667,2014-04-10
2014,4,10,Gucheng,83.70833333333333,445.125,25.333333333333332,58.625,1254.1666666666667,48.625,16.404166666666665,1013.8249999999999,1.1791666666666667,0.0,-0.3958333333333333,2014-04-10
2014,4,10,Huairou,88.875,362.4583333333333,22.958333333333332,51.083333333333336,1229.1666666666667,52.875,15.112499999999999,1012.6958333333333,1.5916666666666668,0.0,0.04166666666666669,2014-04-10
2014,4,10,Nongzhanguan,79.5,381.7916666666667,32.25,48.0,1325.0,45.75,15.883333333333333,1017.6166666666667,1.5999999999999999,0.0,-0.7291666666666666,2014-04-10
2014,4,10,Shunyi,89.20833333333333,383.4583333333333,23.416666666666668,50.5,1408.3333333333333,45.0,15.7125,1018.3833333333333,1.4666666666666668,0.0,0.3541666666666667,2014-04-10
2014,4,10,Tiantan,75.45833333333333,350.875,18.166666666666668,47.25,1304.1666666666667,50.041666666666664,15.883333333333333,1017.6166666666667,1.5999999999999999,0.0,-0.7291666666666666,2014-04-10
2014,4,10,Wanliu,82.29166666666667,423.125,27.416666666666668,68.66666666666667,1283.3333333333333,30.375,16.016666666666666,1016.0041666666666,1.5541666666666665,0.0,0.9291666666666667,2014-04-10
2014,4,10,Wanshouxigong,72.625,377.125,33.416666666666664,46.583333333333336,1495.8333333333333,49.25,16.212500000000002,1015.1458333333334,1.3416666666666668,0.0,-0.12916666666666662,2014-04-10
2014,4,11,Aotizhongxin,72.375,115.66666666666667,22.416666666666668,71.16666666666667,962.5,44.708333333333336,14.549999999999999,1013.1916666666666,1.175,0.0,1.3708333333333333,2014-04-11
2014,4,11,Changping,69.41666666666667,115.5,12.625,50.375,812.5,59.625,14.4625,1009.7375000000001,1.375,0.0,-0.08333333333333336,2014-04-11
2014,4,11,Dingling,53.791666666666664,107.33333333333333,10.083333333333334,44.833333333333336,662.5,68.75,14.4625,1009.7375000000001,1.375,0.0,-0.08333333333333336,2014-04-11
2014,4,11,Dongsi,55.958333333333336,101.54166666666667,21.125,59.458333333333336,1137.5,54.458333333333336,14.387500000000001,1014.8208333333333,1.4208333333333334,0.0,-0.8791666666666668,2014-04-11
2014,4,11,Guanyuan,63.083333333333336,108.45833333333333,20.041666666666668,71.08333333333333,970.8333333333334,56.25,14.549999999999999,1013.1916666666666,1.175,0.0,1.3708333333333333,2014-04-11
2014,4,11,Gucheng,66.5,162.125,14.625,81.0,945.8333333333334,40.5,14.658333333333333,1011.0583333333334,0.8583333333333334,0.0,0.06666666666666667,2014-04-11
2014,4,11,Huairou,55.958333333333336,114.5,15.375,52.708333333333336,725.0,60.708333333333336,13.508333333333333,1010.0083333333333,1.4041666666666668,0.0,-0.6458333333333334,2014-04-11
2014,4,11,Nongzhanguan,57.166666666666664,107.54166666666667,24.041666666666668,54.083333333333336,1133.3333333333333,52.833333333333336,14.387500000000001,1014.8208333333333,1.4208333333333334,0.0,-0.8791666666666668,2014-04-11
2014,4,11,Shunyi,55.875,115.58333333333333,15.625,35.875,1154.1666666666667,58.125,14.416666666666666,1015.625,1.6125,0.0,-0.5750000000000001,2014-04-11
2014,4,11,Tiantan,58.041666666666664,93.0,17.416666666666668,60.458333333333336,1070.8333333333333,56.916666666666664,14.387500000000001,1014.8208333333333,1.4208333333333334,0.0,-0.8791666666666668,2014-04-11
2014,4,11,Wanliu,60.833333333333336,125.25,18.125,87.29166666666667,983.3333333333334,30.375,14.549999999999999,1013.1916666666666,1.175,0.0,1.3708333333333333,2014-04-11
2014,4,11,Wanshouxigong,58.583333333333336,106.625,20.625,59.541666666666664,1125.0,56.041666666666664,14.533333333333333,1012.3125,0.9750000000000001,0.0,0.30833333333333335,2014-04-11
2014,4,12,Aotizhongxin,109.25,154.54166666666666,28.0,87.95833333333333,1441.6666666666667,44.958333333333336,14.825000000000001,1010.3125,1.3541666666666667,0.0,2.5500000000000003,2014-04-12
2014,4,12,Changping,99.75,122.625,19.625,52.666666666666664,1116.6666666666667,81.25,15.241666666666667,1006.8208333333333,1.5041666666666667,0.0,-0.2833333333333333,2014-04-12
2014,4,12,Dingling,84.625,101.25,13.458333333333334,39.291666666666664,833.3333333333334,99.45833333333333,15.241666666666667,1006.8208333333333,1.5041666666666667,0.0,-0.2833333333333333,2014-04-12
2014,4,12,Dongsi,107.58333333333333,142.45833333333334,32.666666666666664,77.58333333333333,1670.8333333333333,60.166666666666664,14.795833333333334,1011.8541666666666,1.4000000000000001,0.0,0.20416666666666664,2014-04-12
2014,4,12,Guanyuan,98.375,132.91666666666666,28.291666666666668,85.16666666666667,1516.6666666666667,68.58333333333333,14.825000000000001,1010.3125,1.3541666666666667,0.0,2.5500000000000003,2014-04-12
2014,4,12,Gucheng,98.25,163.75,23.125,80.125,1283.3333333333333,69.125,15.129166666666668,1008.1791666666667,0.9666666666666667,0.0,0.9291666666666667,2014-04-12
2014,4,12,Huairou,87.41666666666667,111.91666666666667,21.041666666666668,53.875,1145.8333333333333,76.83333333333333,13.858333333333334,1007.1166666666667,1.6166666666666665,0.0,0.42083333333333334,2014-04-12
2014,4,12,Nongzhanguan,107.625,152.08333333333334,30.166666666666668,78.875,1741.6666666666667,55.541666666666664,14.795833333333334,1011.8541666666666,1.4000000000000001,0.0,0.20416666666666664,2014-04-12
2014,4,12,Shunyi,129.66666666666666,142.33333333333334,29.666666666666668,76.83333333333333,1637.5,58.708333333333336,15.154166666666667,1012.6833333333334,1.55,0.0,0.3708333333333333,2014-04-12
2014,4,12,Tiantan,97.08333333333333,121.625,23.375,74.16666666666667,1541.6666666666667,59.833333333333336,14.795833333333334,1011.8541666666666,1.4000000000000001,0.0,0.20416666666666664,2014-04-12
2014,4,12,Wanliu,93.875,153.45833333333334,25.125,98.33333333333333,1400.0,42.541666666666664,14.825000000000001,1010.3125,1.3541666666666667,0.0,2.5500000000000003,2014-04-12
2014,4,12,Wanshouxigong,98.08333333333333,141.04166666666666,25.708333333333332,75.91666666666667,1612.5,61.833333333333336,14.441666666666665,1009.4250000000001,1.3333333333333333,0.0,1.7333333333333334,2014-04-12
2014,4,13,Aotizhongxin,170.625,215.5,29.041666666666668,87.83333333333333,1258.3333333333333,70.95833333333333,16.5,1011.225,1.2291666666666667,0.0,7.354166666666667,2014-04-13
2014,4,13,Changping,158.54166666666666,185.54166666666666,26.916666666666668,64.66666666666667,1400.0,101.54166666666667,16.791666666666668,1007.8375,1.5208333333333333,0.0,4.020833333333333,2014-04-13
2014,4,13,Dingling,147.83333333333334,159.0,19.541666666666668,48.0,1191.6666666666667,131.20833333333334,16.791666666666668,1007.8375,1.5208333333333333,0.0,4.020833333333333,2014-04-13
2014,4,13,Dongsi,160.45833333333334,194.58333333333334,32.5,68.625,1404.1666666666667,92.0,16.537499999999998,1012.8375,1.5833333333333333,0.0,6.075,2014-04-13
2014,4,13,Guanyuan,155.29166666666666,185.41666666666666,29.458333333333332,86.41666666666667,1295.8333333333333,93.79166666666667,16.5,1011.225,1.2291666666666667,0.0,7.354166666666667,2014-04-13
2014,4,13,Gucheng,280.9583333333333,228.5,26.708333333333332,84.625,1275.0,106.625,17.004166666666666,1009.0416666666666,0.875,0.0,6.075,2014-04-13
2014,4,13,Huairou,153.08333333333334,187.41666666666666,26.333333333333332,60.041666666666664,1270.8333333333333,107.79166666666667,15.754166666666668,1008.2166666666667,1.3666666666666665,0.0,4.779166666666667,2014-04-13
2014,4,13,Nongzhanguan,153.29166666666666,189.04166666666666,28.916666666666668,69.75,1454.1666666666667,94.08333333333333,16.537499999999998,1012.8375,1.5833333333333333,0.0,6.075,2014-04-13
2014,4,13,Shunyi,164.5,210.04166666666666,29.5,65.25,1245.8333333333333,93.79166666666667,16.920833333333334,1013.6708333333332,1.6583333333333332,0.0,5.854166666666667,2014-04-13
2014,4,13,Tiantan,151.41666666666666,166.41666666666666,22.666666666666668,66.04166666666667,1287.5,86.95833333333333,16.537499999999998,1012.8375,1.5833333333333333,0.0,6.075,2014-04-13
2014,4,13,Wanliu,164.54166666666666,211.29166666666666,27.0,105.08333333333333,1337.5,58.375,16.5,1011.225,1.2291666666666667,0.0,7.354166666666667,2014-04-13
2014,4,13,Wanshouxigong,153.04166666666666,197.58333333333334,26.25,71.79166666666667,1375.0,85.125,16.766666666666666,1010.3166666666666,1.25,0.0,6.841666666666666,2014-04-13
2014,4,14,Aotizhongxin,240.45833333333334,267.5833333333333,35.833333333333336,88.91666666666667,1841.6666666666667,73.08333333333333,18.870833333333334,1010.35,1.3875,0.0,11.633333333333333,2014-04-14
2014,4,14,Changping,228.04166666666666,254.33333333333334,28.666666666666668,61.833333333333336,1841.6666666666667,121.16666666666667,18.683333333333334,1006.9875000000001,1.3291666666666668,0.0,9.579166666666667,2014-04-14
2014,4,14,Dingling,261.625,227.29166666666666,20.375,44.5,1595.8333333333333,158.70833333333334,18.683333333333334,1006.9875000000001,1.3291666666666668,0.0,9.579166666666667,2014-04-14
2014,4,14,Dongsi,232.875,263.2083333333333,41.125,85.25,2133.3333333333335,84.45833333333333,18.8125,1011.8958333333334,1.625,0.0,10.245833333333334,2014-04-14
2014,4,14,Guanyuan,209.66666666666666,238.625,36.666666666666664,97.41666666666667,1904.1666666666667,93.375,18.870833333333334,1010.35,1.3875,0.0,11.633333333333333,2014-04-14
2014,4,14,Gucheng,323.1666666666667,225.33333333333334,32.458333333333336,49.458333333333336,1237.5,192.625,18.925,1008.1208333333334,0.9333333333333335,0.0,10.604166666666666,2014-04-14
2014,4,14,Huairou,226.54166666666666,250.16666666666666,28.5,61.541666666666664,1683.3333333333333,125.41666666666667,17.958333333333332,1007.2624999999999,1.4708333333333332,0.0,10.166666666666666,2014-04-14
2014,4,14,Nongzhanguan,218.45833333333334,243.375,37.416666666666664,83.29166666666667,1991.6666666666667,86.875,18.8125,1011.8958333333334,1.625,0.0,10.245833333333334,2014-04-14
2014,4,14,Shunyi,230.79166666666666,265.3333333333333,39.916666666666664,76.20833333333333,1775.0,92.5,18.8125,1012.6999999999999,1.3,0.0,10.591666666666667,2014-04-14
2014,4,14,Tiantan,212.83333333333334,227.66666666666666,34.416666666666664,78.79166666666667,2016.6666666666667,82.83333333333333,18.8125,1011.8958333333334,1.625,0.0,10.245833333333334,2014-04-14
2014,4,14,Wanliu,241.66666666666666,301.8333333333333,33.208333333333336,112.0,1891.6666666666667,57.875,18.870833333333334,1010.35,1.3875,0.0,11.633333333333333,2014-04-14
2014,4,14,Wanshouxigong,227.08333333333334,248.70833333333334,34.958333333333336,78.16666666666667,2166.6666666666665,81.41666666666667,19.479166666666668,1009.4,1.5666666666666667,0.0,10.775,2014-04-14
2014,4,15,Aotizhongxin,90.41666666666667,160.04166666666666,17.0,62.625,775.0,34.333333333333336,17.033333333333335,1013.0625,1.5666666666666667,0.0,7.845833333333334,2014-04-15
2014,4,15,Changping,133.75,181.79166666666666,14.958333333333334,62.625,1150.0,61.208333333333336,18.037499999999998,1009.5291666666667,1.9958333333333333,0.0,6.7375,2014-04-15
2014,4,15,Dingling,150.04166666666666,160.875,13.875,37.375,1012.5,86.875,18.037499999999998,1009.5291666666667,1.9958333333333333,0.0,6.7375,2014-04-15
2014,4,15,Dongsi,57.0,138.16666666666666,19.25,57.5,800.0,52.083333333333336,17.6875,1014.6,1.9124999999999999,0.0,4.541666666666667,2014-04-15
2014,4,15,Guanyuan,82.25,138.33333333333334,16.875,60.541666666666664,912.5,53.625,17.033333333333335,1013.0625,1.5666666666666667,0.0,7.845833333333334,2014-04-15
